番組タイトル,シーズンNO,エピソードNO,エピソードタイトル,エピソード詳細,episode_length,episode_release_date,episode_id,show_id,season_id,番組詳細
アオツバメ通りの放課後,19,1,"シーズン19 第1話「新しい相棒」",体育館の片隅で起きた出来事をきっかけに、メンバーたちは計画を立て直す。,56,"2022/10/9 18:45",217,1,19,ゆるい会話と実例で、アオツバメ通りの放課後を身近に感じられる番組。
アオツバメ通りの放課後,19,2,"シーズン19 第2話「小さな革命」",屋上で起きた出来事をきっかけに、メンバーたちはひらめきを形にする。,57,"2022/10/14 20:00",218,1,19,ゆるい会話と実例で、アオツバメ通りの放課後を身近に感じられる番組。
アオツバメ通りの放課後,19,3,"シーズン19 第3話「もふもふ事件」",帰り道で起きた出来事をきっかけに、メンバーたちは手探りで解決を目指す。,57,"2022/10/21 20:30",219,1,19,ゆるい会話と実例で、アオツバメ通りの放課後を身近に感じられる番組。
アオツバメ通りの放課後,19,4,"シーズン19 第4話「素直になれない」",放課後の教室で起きた出来事をきっかけに、メンバーたちはそれぞれの本音がこぼれる。,53,"2022/10/29 0:00",220,1,19,ゆるい会話と実例で、アオツバメ通りの放課後を身近に感じられる番組。
アオツバメ通りの放課後,19,5,"シーズン19 第5話「交換日記」",路地裏のカフェで起きた出来事をきっかけに、メンバーたちは勘違いをほどく。,53,"2022/11/5 18:30",221,1,19,ゆるい会話と実例で、アオツバメ通りの放課後を身近に感じられる番組。
夕焼けスパーク・スタジオ,1,1,"シーズン1 第1話「はじめての挑戦」",キッチンで起きた出来事をきっかけに、メンバーたちは遠回りして答えに近づく。,32,"2011/8/2 22:30",241,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,2,"シーズン1 第2話「神ワザ発見」",配信スタジオで起きた出来事をきっかけに、メンバーたちは思わぬ協力関係が生まれる。,31,"2011/8/7 12:45",242,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,3,"シーズン1 第3話「予想外の来客」",公園のベンチで起きた出来事をきっかけに、メンバーたちは計画を立て直す。,31,"2011/8/16 18:00",243,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,4,"シーズン1 第4話「特別なレシピ」",駅前広場で起きた出来事をきっかけに、メンバーたちはひらめきを形にする。,29,"2011/8/23 12:45",244,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,5,"シーズン1 第5話「伝言ゲーム」",図書室で起きた出来事をきっかけに、メンバーたちは手探りで解決を目指す。,31,"2011/8/30 22:45",245,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,6,"シーズン1 第6話「勇気のスイッチ」",体育館の片隅で起きた出来事をきっかけに、メンバーたちはそれぞれの本音がこぼれる。,30,"2011/9/4 20:30",246,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,7,"シーズン1 第7話「はじめての挑戦」",屋上で起きた出来事をきっかけに、メンバーたちは勘違いをほどく。,32,"2011/9/13 0:30",247,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,1,8,"シーズン1 第8話「神ワザ発見」",帰り道で起きた出来事をきっかけに、メンバーたちは大切なものに気づく。,29,"2011/9/20 22:15",248,2,21,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,1,"シーズン2 第1話「時間の使い方」",配信スタジオで起きた出来事をきっかけに、メンバーたちは大切なものに気づく。,32,"2011/10/24 22:30",253,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,2,"シーズン2 第2話「小さな約束」",公園のベンチで起きた出来事をきっかけに、メンバーたちは小さな勝負に挑む。,32,"2011/11/1 20:30",254,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,3,"シーズン2 第3話「深夜のひらめき」",駅前広場で起きた出来事をきっかけに、メンバーたちは新しい習慣を試す。,31,"2011/11/8 9:15",255,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,4,"シーズン2 第4話「うっかりトラブル」",図書室で起きた出来事をきっかけに、メンバーたちは遠回りして答えに近づく。,30,"2011/11/13 9:15",256,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,5,"シーズン2 第5話「真夜中の相談」",体育館の片隅で起きた出来事をきっかけに、メンバーたちは思わぬ協力関係が生まれる。,32,"2011/11/20 20:15",257,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,6,"シーズン2 第6話「最終テスト」",屋上で起きた出来事をきっかけに、メンバーたちは計画を立て直す。,30,"2011/11/29 18:30",258,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,7,"シーズン2 第7話「時間の使い方」",帰り道で起きた出来事をきっかけに、メンバーたちはひらめきを形にする。,29,"2011/12/6 18:30",259,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,8,"シーズン2 第8話「小さな約束」",放課後の教室で起きた出来事をきっかけに、メンバーたちは手探りで解決を目指す。,30,"2011/12/11 18:30",260,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,2,9,"シーズン2 第9話「深夜のひらめき」",路地裏のカフェで起きた出来事をきっかけに、メンバーたちはそれぞれの本音がこぼれる。,30,"2011/12/18 22:00",261,2,22,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,3,1,"シーズン3 第1話「ルール変更」",公園のベンチで起きた出来事をきっかけに、メンバーたちは手探りで解決を目指す。,32,"2012/1/15 18:15",265,2,23,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,3,2,"シーズン3 第2話「迷子のアイデア」",駅前広場で起きた出来事をきっかけに、メンバーたちはそれぞれの本音がこぼれる。,28,"2012/1/23 12:45",266,2,23,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,3,3,"シーズン3 第3話「逆転の一手」",図書室で起きた出来事をきっかけに、メンバーたちは勘違いをほどく。,28,"2012/1/31 20:15",267,2,23,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,1,"シーズン5 第1話「雨の日の作戦」",図書室で起きた出来事をきっかけに、メンバーたちは小さな勝負に挑む。,31,"2012/7/3 12:30",289,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,2,"シーズン5 第2話「新しい相棒」",体育館の片隅で起きた出来事をきっかけに、メンバーたちは新しい習慣を試す。,31,"2012/7/10 18:00",290,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,3,"シーズン5 第3話「小さな革命」",屋上で起きた出来事をきっかけに、メンバーたちは遠回りして答えに近づく。,32,"2012/7/16 20:00",291,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,4,"シーズン5 第4話「もふもふ事件」",帰り道で起きた出来事をきっかけに、メンバーたちは思わぬ協力関係が生まれる。,32,"2012/7/24 12:45",292,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,5,"シーズン5 第5話「素直になれない」",放課後の教室で起きた出来事をきっかけに、メンバーたちは計画を立て直す。,28,"2012/7/29 0:45",293,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,6,"シーズン5 第6話「交換日記」",路地裏のカフェで起きた出来事をきっかけに、メンバーたちはひらめきを形にする。,28,"2012/8/5 9:30",294,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,7,"シーズン5 第7話「雨の日の作戦」",小さな商店街で起きた出来事をきっかけに、メンバーたちは手探りで解決を目指す。,31,"2012/8/14 0:30",295,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,8,"シーズン5 第8話「新しい相棒」",秘密基地で起きた出来事をきっかけに、メンバーたちはそれぞれの本音がこぼれる。,29,"2012/8/19 12:45",296,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
夕焼けスパーク・スタジオ,5,9,"シーズン5 第9話「小さな革命」",キッチンで起きた出来事をきっかけに、メンバーたちは勘違いをほどく。,31,"2012/8/28 20:30",297,2,25,ゆるい会話と実例で、夕焼けスパークを身近に感じられる番組。
